Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),FM,FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-16,10:42:58.040,74,74,100,26,2,250,77,94,24,46.670459 -71.309322,27.0,25.21,9,16,0.08,-0.02,-1.87,14.4,10.3,2176,0,0,64,-23,-548,13,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:42:59.100,73,73,98,28,1,250,84,100,18,46.670456 -71.309340,25.0,25.39,9,16,0.08,-0.02,-1.85,14.4,10.9,2176,0,0,2,-52,-457,2,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:00.150,84,84,100,19,1,250,86,100,14,46.670446 -71.309429,16.6,26.63,7,16,-0.05,-0.06,-1.81,14.4,11.9,2179,0,0,69,0,-462,56,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:01.170,86,86,100,17,1,250,78,100,19,46.670446 -71.309429,16.6,26.63,7,16,-0.02,0.06,-1.45,14.5,13.9,2183,0,0,2,0,-390,8,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:02.210,76,76,100,20,1,250,76,100,22,46.670448 -71.309499,3.2,-32.01,7,16,0.02,0.15,-1.27,14.4,16.7,2189,0,0,229,353,-428,386,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:03.250,62,62,100,40,1,250,66,100,30,46.670458 -71.309488,11.9,3.76,8,16,0.90,-0.04,0.31,14.4,11.9,2194,0,0,2,-280,-101,6,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:04.340,60,60,100,37,1,250,63,100,35,46.670519 -71.309404,53.2,4.59,8,16,0.35,-0.11,0.00,14.2,48.4,2205,0,0,2,65,-151,2,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:05.340,52,52,100,49,2,250,57,100,43,46.670698 -71.309194,61.4,2.88,11,16,0.85,0.00,0.19,13.9,38.2,2226,0,0,152,25,-297,95,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:06.430,55,55,100,52,2,250,61,100,40,46.670871 -71.309057,66.8,3.18,12,16,0.79,0.11,0.55,14.0,26.8,2234,0,0,42,-52,-254,115,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:07.530,58,58,100,39,2,250,63,99,36,46.671001 -71.308905,68.9,4.66,8,16,0.54,0.12,0.84,14.0,36.4,2245,0,0,7,0,-63,95,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:08.630,49,49,100,52,2,250,57,100,43,46.671104 -71.308695,72.7,6.19,6,16,0.48,0.06,0.90,13.9,31.8,2255,0,0,2,-150,-275,-6,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:09.730,37,37,100,70,2,250,44,100,57,46.671193 -71.308422,63.8,6.49,5,16,0.17,0.02,0.97,14.0,21.8,2263,0,0,0,-46,-360,2,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:10.800,41,41,100,63,2,250,47,100,54,46.671265 -71.308191,52.2,6.70,6,16,0.18,-0.01,1.01,14.3,16.5,2268,0,0,2,2,-460,2,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:11.880,45,45,100,52,2,250,51,99,52,46.671315 -71.308030,45.8,6.44,7,16,0.24,-0.05,1.04,14.4,14.9,2273,0,0,0,2,-455,-24,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:12.960,48,48,100,52,2,250,53,99,47,46.671360 -71.307888,41.2,6.64,8,16,0.28,-0.06,1.06,14.2,13.0,2277,0,0,-15,5,-512,-72,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:14.060,52,52,100,50,2,250,57,100,45,46.671409 -71.307735,36.3,6.06,8,16,0.32,-0.07,0.82,14.2,11.8,2281,0,0,-101,2,-514,-13,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:15.150,57,57,100,45,2,250,63,100,39,46.671470 -71.307608,34.9,4.94,8,16,0.34,-0.02,0.52,14.2,12.5,2284,0,0,-134,2,-491,-72,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:16.240,73,73,100,27,2,250,79,94,21,46.671536 -71.307529,34.2,2.84,8,16,0.33,0.02,0.05,14.2,11.8,2287,0,0,-162,0,-516,-81,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000E,7.9
2020-07-16,10:43:17.340,73,73,100,27,2,250,79,90,22,46.671635 -71.307494,34.6,-29.76,7,16,0.26,-0.11,-1.03,14.3,8.1,2290,0,0,-259,-92,-550,-239,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:18.450,78,78,100,30,1,250,85,97,19,46.671694 -71.307521,28.9,32.44,5,16,0.23,-0.39,-1.94,14.3,25.8,2295,0,0,-152,-17,-415,-9,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:19.570,81,81,100,21,1,250,84,100,19,46.671694 -71.307521,28.9,32.44,5,16,0.23,-0.39,-1.94,14.1,17.1,2299,0,0,-66,-11,-521,-33,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:20.680,81,81,100,21,1,250,85,100,19,46.671720 -71.307604,19.7,27.33,5,16,0.29,-0.31,-2.40,14.2,11.1,2303,0,0,-127,-37,-518,-79,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:21.790,84,84,98,17,1,250,88,100,16,46.671720 -71.307604,19.7,27.33,5,16,0.33,-0.31,-2.75,14.2,14.5,2307,0,0,-134,-31,-442,-42,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:22.800,89,89,100,14,1,250,86,100,18,46.671654 -71.307742,22.6,21.68,4,18,0.34,-0.20,-3.21,14.1,18.4,2312,0,0,-99,0,-498,-42,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:23.800,69,69,100,33,1,250,70,100,33,46.671654 -71.307742,22.6,21.68,4,18,0.39,-0.10,2.97,14.2,11.9,2316,0,0,346,-2,-349,304,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:24.900,74,74,100,29,1,250,71,100,34,46.671541 -71.307771,20.1,17.28,5,18,0.37,-0.02,-3.18,14.2,11.9,2316,0,0,0,103,-496,2,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:26.000,66,66,100,37,1,250,68,100,35,46.671497 -71.307749,17.0,16.64,6,18,0.18,0.17,-0.90,14.1,12.3,2326,0,0,-81,2,-471,-207,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:27.080,66,66,100,37,1,250,68,100,36,46.671472 -71.307758,9.1,22.48,7,19,0.26,-0.16,-1.01,14.1,12.3,2326,0,0,-106,-2,-462,-72,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,1AE,7.9
2020-07-16,10:43:28.190,63,63,100,38,2,250,64,100,36,46.671433 -71.307937,39.3,24.38,6,19,0.33,-0.14,-1.75,13.8,25.1,2339,0,0,2,-2,-297,102,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:29.300,52,52,100,52,2,250,57,100,43,46.671371 -71.308115,50.3,24.33,6,19,0.22,-0.02,-1.88,13.9,13.8,2344,0,0,2,-112,-502,4,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:30.370,46,46,100,55,2,250,52,99,49,46.671304 -71.308315,50.0,24.68,5,19,0.04,0.04,-1.70,14.0,9.2,2347,0,0,14,-5,-493,6,-58,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:31.420,43,43,100,60,2,250,50,100,53,46.671259 -71.308481,46.7,25.12,5,19,0.10,0.14,-1.58,14.0,9.5,2351,0,0,279,-66,-595,186,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:32.520,48,48,100,52,2,250,54,99,49,46.671235 -71.308633,37.4,26.32,4,19,0.32,0.44,0.25,13.9,16.7,2354,0,0,9,-133,-471,123,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:33.630,35,35,100,67,2,250,42,99,58,46.671234 -71.308735,6.3,27.03,2,17,0.16,0.35,0.19,13.6,24.6,2363,0,0,2,88,-561,-113,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:34.730,39,39,100,67,2,250,43,100,57,46.671239 -71.308731,7.8,2.98,3,19,0.30,0.01,0.15,13.8,13.5,2365,0,0,0,0,-543,-18,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:35.830,44,44,100,58,2,250,48,100,51,46.671267 -71.308716,15.2,1.79,2,19,0.20,0.09,0.28,13.8,21.6,2370,0,0,7,-95,-401,4,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9
2020-07-16,10:43:36.900,31,31,100,65,2,250,37,100,60,46.671313 -71.308690,5.0,2.10,0,19,0.15,0.05,0.30,13.7,11.5,2373,0,0,2,0,-1024,2,-59,-1024,1024,0,0,-1024,1024,-1,-1,-1,-1,1,-1,-1,-1,AE,7.9